StartDate,EndDate,Status,Duration (in seconds),ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,age,education,gender,attn.screener,open.1,open.2,climate.concern_1,fuel_10,transit_10,vehicle_10,energy_10,air_10,land_10,jobs_10,water_10,food_10,slider.attn_10,beh.e.vehicle_1,beh.energy_1,beh.flight_1,beh.no.car_1,race,pol.id_1,income,zipcode,feedback,climateLink1,climateLink2,climateLink3,climateLink4,c,qual.text.check
1/8/24 15:57,1/8/24 16:02,IP Address,280,R_5rYPy9DhZlGfyuM,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",48,High school diploma,Female,Other,Some of these images appear to be about protesting.  I think protesting is good to let your leaders know that a lot of people care about a subject.,These images all appear related to climate change.  The image of the polar bear on the small ice floe makes me sad.  I really wish the world could get it's act together and reverse the affects of climate change on wildlife.,99,100,100,100,100,100,100,100,100,100,100,69,71,89,3,White or Caucasian,37,"$150,000 or more",38305,,0,0,0,0,1,1
1/8/24 15:58,1/8/24 16:08,IP Address,601,R_5sMjNRgk9R9dKcp,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",63,Some college,Female,Other,There ok they are kind of depressing.  You see smoke polluting the air and wildfires that are so dangerous,These images are vibrant and I really like them. They make you feel really alive and make you want to travel and see other parts of the world and country,59,11,82,69,71,44,80,72,90,9,83,80,71,58,40,White or Caucasian,62,"$50,000-$74,999",07456,"There definitely has to be a change to keep water and land clean, etc.",0,0,0,0,2,1
1/8/24 16:01,1/8/24 16:13,IP Address,726,R_5FEQ3H0ukdcQngJ,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",35,High school diploma,Male,Other,The first image says a lot changing from what we are too but we need to be from polluting our planet to expand to get making it better and of course the protesters that are now scattered throughout as well as the picture with the world in the palm of the hands Southwest dark reminder that we must stand together and take hold for the future is in our hands literally,Browsing the internet Facebook first comes to mind but as you look at the individual pictures then you realize that there is in fact several things that are on to feed one of which being cranking habitat and expansion of the population of humans across the planet in fact there is even a planet with buildings all around it because we are all around the world data is saying prices are going up and up which is true prices have in fact gone up enough as resources have dwindled and continue to shrink as our world leaders fail to provide.,100,0,95,79,100,0,100,0,100,0,100,78,100,50,0,"White or Caucasian,American Indian/Native American or Alaska Native",57,"Less than $25,000",64601,,0,0,0,0,1,1
1/8/24 16:04,1/8/24 16:15,IP Address,694,R_1HcaPsYGonnVI5q,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",78,Some college,Male,Other,"Again these pictures contrast healthy climate with climate cange, pollution and global warming. I am concerned as to how we leave this planet for future generations.",I find the images disturbing as they contrast healthy climate and conditions under global warming. I am concerned about climate change and how it will affect future generations.,100,75,100,100,100,50,100,100,100,76,100,50,78,71,20,White or Caucasian,30,"$25,000-$49,999",22408,No comments,0,0,0,0,2,1
1/8/24 16:05,1/8/24 16:14,IP Address,521,R_1D2K9HzoZx4wG22,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",49,College degree,Female,Other,"Despite some negative effects, there are positives in other parts of the world.  We should help out ",The images sadden me.  They illustrate the effects of different environmental conditions to a variety of species.  ,100,67,40,87,95,90,100,93,100,100,100,44,57,100,0,Asian,52,"$50,000-$74,999",39560,"Great topic, appreciated the short and to the point survey.",0,0,0,0,2,1
1/8/24 16:07,1/8/24 17:01,IP Address,3283,R_5mKrozn40RdrKHc,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",31,College degree,Female,Other,i dont feel anything. i dont feel anything.  i dont feel anything. i dont feel anything. i dont feel anything. ,global warming warning and i hot and cold back and forth for abalance im sure it is for gw as that is a thing now,0,52,56,46,45,24,46,43,43,24,52,50,48,52,54,White or Caucasian,51,"$50,000-$74,999",12508,n/a,0,1,1,1,2,1
1/8/24 16:07,1/8/24 16:17,IP Address,601,R_1Vf6aQ3LqryiaPC,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",48,College degree,Female,Other,"A great variety of pictures including different people and landscape, in real life and animation. Visually pleasing images.","Great variety of pictures that remind me of geography, science and weather. They are also visually pleasing.",100,100,90,81,100,100,100,100,100,100,100,91,70,71,40,Black or African American,50,"$25,000-$49,999",33815,,0,0,0,0,1,1
1/8/24 16:07,1/8/24 16:21,IP Address,813,R_5weO7kfi8XbFF7z,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",42,High school diploma,Male,Other,Looks like the world now protests pollution sometimes happiness others worried or afraid everyone just wants a better tomorrow and better future ,An overview of the world and how the future of the world is going to be looking or shaping population over time ,74,11,84,26,83,100,24,66,100,0,100,0,81,100,0,Black or African American,57,"$25,000-$49,999",39046,Nothing in particular ,0,0,0,0,1,1
1/8/24 16:08,1/8/24 16:17,IP Address,542,R_1xSnBfXKu4SwJTM,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",39,High school diploma,Female,Other,Seems like several are relating to the climate change and our future. Makes me worry about our future.,"Again, seems to pertain to climate change and the one with the polar bear is sad because of the ice melting and rising ocean levels.",81,56,44,59,95,62,66,77,100,36,100,7,86,58,0,White or Caucasian,51,"$50,000-$74,999",31905,,0,0,0,0,1,1
1/8/24 16:08,1/8/24 16:24,IP Address,1010,R_1Faywmy64XLR0LT,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",73,Some college,Male,Other,"The earth coming to an end, with pollution, lake of water, fires. I guess you could associate global warming.","The earth getting warmer, the icebergs melting, the world turning to dust and the world burning up. Again these are good examples of global warming I guess.",19,0,83,11,79,25,74,22,85,5,100,26,25,100,0,White or Caucasian,79,"$75,000-$99,999",95237,I really think global warming is exaggerated way to much. I think we have more of a people problem and should stop people from having more than two children.,0,0,0,0,2,1
1/8/24 16:11,1/8/24 16:29,IP Address,1096,R_33Bz2upJVfodCUb,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",69,College degree,Male,Other,These images showing pollution and a scorched dry Earth. teh feelings i get are one of uneasiness because of the beginning of Earth's climate Crisis.                ,Images celebrating the Earth and the life upon Her. Makes me feel good to see these images and what they represent.,94,92,90,100,100,95,100,100,100,84,100,61,100,41,30,White or Caucasian,19,"Less than $25,000",36117,Interesting study.,0,0,0,0,2,1
1/8/24 16:12,1/8/24 16:21,IP Address,519,R_5ikwfuc7pVTBZLm,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",36,Some college,Male,Other,They look professional.  And it makes me feel like the internet really helps everyone stay in touch.,They look very professional and interesting.  And it’s good that they are on the internet.  And it’s enjoyable,23,23,81,47,70,74,70,100,95,0,100,37,61,100,0,White or Caucasian,46,"$25,000-$49,999",72736,It’s a fun survey.,0,0,0,0,1,1
1/8/24 16:12,1/8/24 16:20,IP Address,505,R_6wQBah7SoC2QUJW,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",76,College degree,Female,Other,"On one hand in order to support all the people, we must have manufacturing but on the other, there needs to be care taken in how we handle this. ","We hold the future of the planet in our hands. for better or for worse, humans affect what happens to the earth by our actions or inactions.",10,0,20,0,5,18,100,9,91,0,100,0,0,50,0,White or Caucasian,50,"$75,000-$99,999",28739,,0,0,0,0,2,1
1/8/24 16:12,1/8/24 16:17,IP Address,274,R_6TbuvUAmjkU47QJ,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",50,College degree,Female,Other,I don't have any strong feelings about the images. Pictures of protests and different individuals are shown. ,These are more analytical images showing  data to help people understand the issues. I prefer this type,70,36,51,100,63,65,97,51,75,0,100,17,50,100,0,White or Caucasian,27,"$100,000-$149,999",40311,,0,0,0,0,1,1
1/8/24 16:12,1/8/24 16:17,IP Address,305,R_54ByW5ALeltfyy5,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",39,College degree,Female,Other,It's very beautiful and I love it because of the different images and ways it portrays it! Very nice!,I love it! Its pictures of earth in different ways and it shows it in a very beautiful design and description!,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,White or Caucasian,3,"Less than $25,000",65560,Great survey topic!! Would enjoy receiving more of these surveys to complete!,0,0,0,0,2,1
1/8/24 16:12,1/8/24 16:19,IP Address,430,R_5WwA3a4laMOMrQs,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",75,College degree,Female,Other,The images suggest a crisis with our climate.  It shows people demonstrating and getting involved with the issue.,I like the scenes that suggest a relationship to nature.  I do not have any particular thoughts about the other images.,92,98,94,91,100,93,99,94,99,91,72,63,85,74,50,White or Caucasian,39,"$100,000-$149,999",11561,,0,0,0,0,1,1
1/8/24 16:14,1/8/24 16:21,IP Address,423,R_1Yi7A1bPbd6oNz3,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",56,Graduate degree,Male,Other,"I love red heads, the others don't seem cohesive in any fashion.  Too many mob photos,  and one abstract building. ","Different views of the world images, makes me feel melancholy.  I'm not sure why there are pue charts in there.",0,0,50,50,62,0,71,23,39,0,100,0,50,0,0,White or Caucasian,72,"$150,000 or more",17315,NA,0,0,0,0,1,1
1/8/24 16:14,1/8/24 16:26,IP Address,688,R_6uJUKfUW8KM95wS,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",68,Some college,Female,Other,"This reminds me of that woke, green New deal scam that the liberals are trying to change our country to. Tank the economy when China and India make up over 75% of all the polution. Leave our fossil fuel economy alone!","Again, it's all scam work. When Al Gore started this nonsense, he quoted a number of icebergs and polar bears, saying that would both be gone in 10 yrs. There are now MORE that in the 70s. These climate millionaires have been using the planet will die in 10 years for 50 yrs now..nothing has changed, sea levels haven't risen. When Gore, Obama, Biden etc, well their beachfront mansions & get solar panels, maybe JUST maybe I might believe",0,0,0,0,0,9,29,0,29,0,100,0,0,91,0,White or Caucasian,100,"$50,000-$74,999",08080,"Its a scam, a hoax, besides covid the biggest money maker around. You all should be ashamed for how scared you have todays kids jyst so you can pocket $$",0,0,0,0,1,1
1/8/24 16:14,1/8/24 16:26,IP Address,707,R_507WPSXBoFiG8gZ,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",66,Some college,Male,Other,"It is a mix of everything from groups of people, lndustry our World, and individuals and grafts. Makes me know and feel this our World today, without a carefree day or time just some sort of meaning.",Everyday life that we view most of our lives. Images grafts and maps that tells us a true story. Makes me feel that this what happens in our World every single day when we wake up and usually view with our nightly news.,91,81,100,50,100,0,100,100,100,50,100,0,100,100,0,White or Caucasian,30,"Less than $25,000",18840,none I like it totally,0,0,0,0,1,1
1/8/24 16:14,1/8/24 16:24,IP Address,561,R_5DUGTMC6HfTHTfw,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",70,Some college,Female,Other,"I think they make me feel creepy, like everything is just dead or dying. I believe this is what is going to happen if we don't change our ways and think more about the enviroment.","It makes me feel bad for the Earth, the animals and how one thing can effect more then just the general area it has happened in.",91,72,100,93,81,71,100,100,100,61,100,72,78,92,20,White or Caucasian,31,"$100,000-$149,999",43402,What do we do with our electric vehicle when the battery dies?,0,0,0,0,2,1
1/8/24 16:15,1/8/24 16:28,IP Address,764,R_7X568wAhrvqY98V,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",75,Graduate degree,Male,Other,The content is confusing with no dicernable message i am not sure what to make of each panel and how they relate to each other ,The images are confusing and make me uncomfortable because the images are blurry with too many colors,90,65,78,78,86,65,88,74,67,65,100,69,72,69,24,White or Caucasian,44,"$100,000-$149,999",24060,No concerns ,0,0,0,0,2,1
